CODE	UZ	RU	EN
1112.111	Davlat ov inspektori 	Инспектор государственный охотничий 	State Hunting Inspector 
1112.112	Qishloq xoʼjaligi mahsulotlari sifati va ularni sotib olish boʼyicha davlat inspektori 	Инспектор государственный по закупкам и качеству сельскохозяйственных продуктов 	Inspector of State Procurement and Quality of Agricultural Products 
1112.113	Tovarlar sifati va savdo boʼyicha davlat inspektori 	Инспектор государственный по качеству товаров и торговле 	Inspector of the State for the Quality of Goods and Trade 
1112.114	Kichik oʼlchamli kemalar boʼyicha davlat inspektori 	Инспектор государственный по маломерным судам 	Inspector of State Small Vessels 
1112.115	Baliqlarni muhofaza qilish boʼyicha davlat inspektori 	Инспектор государственный рыбоохраны 	State Fish Conservation Inspector 
1112.116	Elektraloqa boʼyicha davlat inspektori 	Инспектор государственный электросвязи 	Inspector of State Telecommunications 
1112.117	Oʼzbekiston Respublikasi Prezidenti Xalq qabulxonasi inspektori 	Инспектор Народной приемной Президента Республики Узбекистан 	Inspector of the People’s Reception Office of the President of the Republic of Uzbekistan 
1112.118	Rejim va maxfiylik boʼyicha inspektor 	Инспектор по режиму и секретности 	Inspector of Regime and Secrecy 
1112.119	Davlat byudjeti gʼaznachiligi ijrochisi 	Исполнитель казначейства государственного бюджета 	Executive of the state treasury 
1112.120	Konsul, bosh konsul 	Консул, генеральный консул 	Consul, Consul General 
1112.121	Qoraqalpogʼiston Respublikasi vaziri 	Министр Республики Каракалпакстан 	Minister of the Republic of Karakalpakstan 
1112.122	Oʼzbekiston Respublikasi vaziri 	Министр Республики Узбекистан 	Minister of the Republic of Uzbekistan 
1112.123	Davlat kichik inspektori 	Младший государственный инспектор 	Assistant Inspector of State 
1112.124	Departament boshligʼi (direktori, boshqaruvchisi) 	Начальник (директор, управляющий) департамента 	Head (director, manager) of department 
1112.125	Vazirlar Mahkamasi departamenti boshligʼi (mudiri) 	Начальник (заведующий) департамента Кабинета Министров 	Head (Chief) of the Department of the Cabinet of Ministers 
1112.126	Maʼmuriy-xoʼjalik boʼlimi boshligʼi (boʼlinma)	Начальник административно-хозяйственного отдела (отделения)	Head of Administration and Management (Divisions)
1112.127	Bosh boshqarma boshligʼi (vazirlik, davlat qoʼmitasida) 	Начальник главного управления (министерства, государственного комитета) 	Head of the General Directorate (ministry, state committee) 
1112.128	Kapital qurilish bosh boshqarmasi boshligʼi	Начальник главного управления капитального строительства 	Head of the General Directorate for Capital Construction 
1112.129	Davlat bionazorati boshligʼi 	Начальник Госбиоконтроля 	Chief of State Biocontrol 
1112.130	Davlat geologiya jamgʼarmasi boshligʼi 	Начальник Госгеологофонда 	Head of the State Geology Foundation 
1112.131	Davlat soliq boshqarmasi boshligʼi 	Начальник Государственного налогового управления 	Head of the State Tax Office 
1112.132	Davlat inspektsiyasi boshligʼi 	Начальник государственной инспекции 	Chief of the State Inspectorate 
1112.133	Аlkogolь mahsulotlar sifati davlat inspektsiyasi boshligʼi 	Начальник государственной инспекции по качеству алкогольной продукции 	Head of the State Inspectorate for the Quality of Alcoholic Products 
1112.134	Elektraloqa boʼyicha davlat inspektsiyasi boshligʼi 	Начальник государственной инспекции электросвязи 	Chief of the State Telecommunications Inspectorate 
1112.135	Davlat soliq inspektsiyasi boshligʼi 	Начальник Государственной налоговой инспекции 	Head of the State Tax Inspectorate 
1112.136	Davlat asillik darajasini belgilash palatasi boshligʼi 	Начальник Государственной пробирной палаты 	Head of the State Test Chamber 
1112.137	Departament boshligʼi 	Начальник департамента 	Department head 
1112.138	Kantselyariya boshligʼi (Oliy Majlis Prezidiumi, davlat boshqaruv organlarida) 	Начальник канцелярии (Президиума Олий Мажлиса, органов государственного управления) 	Head of Office (Presidium of the Oliy Majlis, State administration) 
1112.139	Ichki nazorat va tekshiruv laboratoriyasi boshligʼi 	Начальник лаборатории ведомственного контроля и проверки 	Head of the Departmental Control and Verification Laboratory 
1112.140	Neftgazinspektsiyasi boshligʼi 	Начальник нефтегазоинспекции 	Chief of the Oil and Gas Inspectorate 
1112.141	Viloyat (shahar, tuman) davlat aloqa inspektsiyasi boshligʼi 	Начальник областной (городской, районной) государственной инспекции связи 	Head of the regional (city, district) state communications inspectorate 
1112.142	Boʼlim boshligʼi 	Начальник отдела 	Division chief 
1112.143	Nazorat-taftish boʼlimi boshligʼi 	Начальник отдела контрольно-ревизионного 	Chief of audit 
1112.144	Vazirlar kengashi kotibiyati boshligʼi 	Начальник секретариата Совета Министров 	Head of the Secretariat of the Council of Ministers 
1112.145	Shoʼʼba boshligʼi 	Начальник сектора 	Sector chief 
1112.146	Boshqarma boshligʼi (davlat hokimiyati va boshqaruv organlarida) 	"Начальник управления (в органах государственной власти 
и управления) "	"Head of Department (in the public authorities _x000D_
and management) "
