CODE	UZ	RU	EN
1708209865	Madaniyat	Маданият	
1708209868	Mirzabuloq	Мирзабулак	
1708209870	Moltob	Молтаб	
1708209875	Tozaurug‘	Тозауpуг	
1708209880	Mulkush	Мулкуш	
1708212	Sharof Rashidov tumani (Markaz -Uchtepa shaharchasi)	Шароф Рашидовский район (Центр -гп Уч-тепа)	
1708212550	Sharof Rashidov tumanining shaharchalari	Городские поселки Шароф Рашидовского района	
1708212551	Uch-tepa	Уч-тепа	
1708212552	Gandumtosh	Гандумтош	
1708212553	Qorayantoq	Караянтак	
1708212554	Qang‘li	Кангли	
1708212555	Toqchiliq	Токчилик	
1708212557	Mulkanlik	Мулканлик	
1708212559	Jizzaxlik	Жиззахлик	
1708212800	Sharof Rashidov tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Шароф Рашидовского района	
1708212807	Oq oltin	Акалтын	
1708212810	Ziyokor	Зиекор	
1708212816	Qang‘li	Кангли	
1708212820	Rovat	Рават	
1708212832	Qo‘shbarmoq	Кушбаpмок	
1708212835	Paxtaobod	Пахтаабад	
1708212837	Qulama	Кулама	
1708212854	Xayrobod	Хайрабад	
1708212860	Fayzobod	Файзобод	
1708212865	Kuyovboshi	Куёвбоши	
1708212870	Samarqand quduq	Самаpканд - кудук	
1708212875	Uchtepa	Учтепа	
1708215	Do‘stlik tumani (Markaz -Do‘stlik sh.)	Дустликский район (Центр -г. Дустлик)	
1708215500	Do‘stlik tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Дустликского района	
1708215501	Do‘stlik	Дустлик	
1708215550	Do‘stlik tumanining shaharchalari	Городские поселки Дустликского района	
1708215553	Navro‘z	Навруз	
1708215800	Do‘stlik tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Дустликского района	
1708215803	Bog‘zor	Багзар	
1708215805	Bunyodkor	Бунедкор	
1708215812	Qahramon	Кахрамон	
1708215823	Manas	Манас	
1708215830	Saritepa	Саритепа	
1708215840	Oltin vodiy	Олтин водий	
1708215845	Mevazor	Мевазоp	
1708218	Zomin tumaniм (Markaz -Zomin shaharchasi)	Зааминский район (Центр -гп Заамин)	
1708218500	Zomin tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Зааминского района	
1708218503	Dashtobod	Даштобод	
1708218550	Zomin tumanining shaharchalari	Городские поселки Зааминского района	
1708218551	Zomin	Заамин	
1708218553	Yom	Ем	
1708218555	Sirg‘ali	Сиргали	
1708218557	Pshag‘or	Пшагор	
1708218800	Zomin tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Зааминского района	
1708218811	G‘allakor	Галлякор	
1708218813	Gulshan	Гульшан	
1708218817	Duoba	Дуоба	
1708218834	A.Navoiy	им. Навои	
1708218838	Obi hayot	Обихаят	
1708218857	Chorvador	Чарвадар	
1708218858	Istiqlol	Истиклол	
1708218860	Beshkubi	Бешкуби	
1708218870	Shirin	Шиpин	
1708220	Zarbdor tumani (Markaz -Zarbdor shaharchasi)	Зарбдарский район (Центр -гп Зарбдар)	
1708220550	Zarbdor tumanining shaharchalari	Городские поселки Зарбдарского района	
1708220551	Zarbdor	Зарбдар	
1708220553	Bo‘ston	Бустан	
1708220555	Fayzobod	Файзобод	
1708220557	Sharq yulduzi	Шарк Юлдузи	
1708220800	Zarbdor tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Зарбдарского района	
1708220827	Sharq yulduzi	Шаpк Юлдузи	
1708220831	Toshkesgan	Ташкесган	
1708220835	Tinchlik	Тинчлик	
1708220843	Oqar	Окар	
1708220850	Lalmikor	Лалмикоp	
1708220863	Yangikent	Янгикент	
1708220865	Andijon	Андижан	
1708220870	Adirobod	Адиpабад	
1708223	Mirzacho‘l tumani (Markaz -Gagarin sh.)	Мирзачульский район (Центр -г. Гагарин)	
1708223500	Mirzacho‘l tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Мирзачульского района	
1708223501	Gagarin	Гагарин	
1708223550	Mirzacho‘l tumanining shaharchalari	Городские поселки Мирзачульского района	
1708223553	Paxtazor	Пахтазор	
1708223555	Mirzadala	Мирзадала	
1708223800	Mirzacho‘l tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Мирзачульского района	
1708223803	Bog‘bon	Багбан	
1708223815	Jibek-jo‘li	Жибек- жолы	
1708223830	Toshkent	Ташкент	
1708223833	O‘zbekiston	Узбекистан	
1708223840	Yangidala	Янгидала	
1708223850	Gulzor	Гульзар	
1708225	Zafarobod tumani (Markaz -Zafarobod shaharchasi)	Зафарабадский район (Центр -гп Зафарабад)	
1708225550	Zafarobod tumanining shaharchalari	Городские поселки Зафарабадского района	
1708225551	Zafarobod	Зафарабад	
1708225553	Yorqin	Яркин	
1708225555	Pistalikent	Писталикент	
1708225557	Nurafshon	Нурафшон	
1708225800	Zafarobod tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Зафарабадского района	
1708225802	Birlik	Бирлик	
1708225807	Yorqin	Еркин	
1708225812	Lolazor	Лолазор	
1708225828	Uzun	Узун 	
1708225832	Xulkar	Хулкар	
1708225848	Chimqo‘rg‘on	Чимкурган	
1708228	Paxtakor tumani (Markaz -Paxtakor sh.)	Пахтакорский район (Центр -г. Пахтакор)	
1708228500	Paxtakor tumanining tuman ahamiyatiga ega shaharla	Города районного подчинения Пахтакорского района	
1708228501	Paxtakor	Пахтакор	
1708228550	Paxtakor tumanining shaharchalari	Городские поселки Пахтакорского района	
1708228553	Gulzor	Гулзор	
1708228800	Paxtakor tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Пахтакорского района	
1708228805	Buyuk Ipak yo‘li	Буюк Ипак йули	
1708228807	Olmazor	Алмазар	
1708228819	Mingchinor	Мингчинар	
1708228822	Paxtakor	Пахтакор	
1708228828	Bog‘ishamol	Богишамол	
1708228835	Chamanzor	Чаманзар	
1708228840	Oq buloq	Акбулак	
1708235	Forish tumani (Markaz -Bog‘don shaharchasi)	Фаришский район (Центр -гп Богдон)	
1708235550	Forish tumanining shaharchalari	Городские поселки Фаришского pайона	
1708235551	Bog‘don	Богдон	
1708235560	Uchquloch	Учкулач	
1708235800	Forish tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Фаришского района	
1708235805	Omonkeldi	Амангельды	
1708235813	Darvoza	Дарваза	
1708235824	Arnasoy	Аpнасай	
1708235828	Qoraabdol	Караабдал	
1708235835	Egizbuloq	Эгизбулак	
1708235846	Qizilqum	Кызылкум	
1708235868	Forish	Фариш	
1708235885	Uxum	Ухум	
1708235890	Garasha	Гараша	
1708235895	Osmonsoy	Османсай	
1708237	Yangiobod tumani (Markaz -Balandchaqir a.p.)	Янгиободский район (Центр -нп Баландчакир)	
1708237550	Yangiobod tumanining shaharchalari	Городские поселки Янгиабадского района	
1708237552	Yangiobod	Янгиабад	
1708237554	Savot	Савот	
1708237800	Yangiobod tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Янгиободского района	
1708237804	Sarmich	Сармич	
1708237813	Xo‘jamushkent	Ходжамушкент	
1708237822	Savot	Сават	
1708237831	Havotog‘	Ховотог	
1708237840	Xovos	Хавас	
1708400	Jizzax viloyatining viloyat ahamiyatiga ega shaharlari	Города областного подчинения Джизакской области	
1708401	Jizzax	Джизак	
1710	Qashqadaryo viloyati (Markaz -Qarshi sh.)	Кашкадарьинская область (Центр -г. Карши)	
1710200	Qashqadaryo viloyatining tumanlari	Районы Кашкадарьинской области	
1710207	G‘uzor tumani (Markaz -G‘uzor sh.)	Гузарский район (Центр -г. Гузар)	
1710207500	G‘uzor tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Гузарского района	
1710207501	G‘uzor	Гузар	
1710207550	G‘uzor tumanining shaharchalari	Городские поселки Гузарского района	
1710207552	Jarariq	Жарарик	
1710207554	Obihayot	Обихает	
1710207556	Yangikent	Янгикент	
1710207558	Sherali	Шерали	
1710207562	Mash’al	Машъал	
1710207800	G‘uzor tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Гузарского района	
1710207810	Bo‘ston	Бустан	
1710207823	Guliston	Гулистан	
1710207834	Gulshan	Гульшан	
1710207842	Zarbdor	Зарбдар	
1710207844	Qorako‘l	Каракуль	
1710207846	Shakarbuloq	Шакарбулак	
1710207857	Mehnatobod	Мехнатабад	
1710207860	Qo‘shtepa	Куштепа	
1710207870	Pachkamar	Пачкамар	
1710207875	Xalqabod	Халкабад	
1710207880	Batosh	Батош	
1710207885	Sherali	Шеpали	
1710212	Dehqonobod tumani (Markaz -Karashina shaharchasi)	Дехканабадский район (Центр -гп Корашина)	
1710212550	Dehqonobod tumanining shaharchalari	Городские поселки Дехканабадского района	
1710212551	Karashina	Корашина	
1710212553	Dehqonobod	Дехканабад	
1710212558	Beshbuloq	Бешбулок	
1710212800	Dehqonobod tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Дехканабадского района	
1710212804	Obiravon	Обиравон	
1710212809	Oqqishloq	Аккишлак	
1710212810	O‘zbekiston	Узбекистан	
1710212811	Oqtosh	Акташ	
1710212814	Boshchorbog‘	Бошчорбог	
1710212816	Beshqo‘ton	Бешкутан	
1710212822	Bibiqorasoch	Бибикарасоч	
1710212827	Duob	Дуаб	
1710212832	Qo‘rg‘ontosh	Курганташ	
1710212833	Qizilcha	Кизилча	
1710212836	Oqirtma	Окиpтма	
1710212839	Bozortepa	Базаpтепа	
1710212845	Qirqquloch	Киpккулач	
1710212850	Oqrabod	Окpабод	
1710220	Qamashi tumani (Markaz -Qamashi sh.)	Камашинский район (Центр -г. Камаши)	
1710220500	Qamashi tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Камашинского района	
1710220501	Qamashi	Камаши	
1710220550	Qamashi tumanining shaharchalari	Городские поселки Камашинского района	
1710220552	Balandchayla	Баландчайла	
1710220554	Qoratepa	Коратепа	
1710220556	Qiziltepa	Кызилтепа	
1710220558	Sarbozor	Сарбозор	
1710220562	Badahshon	Бадахшон	
1710220800	Qamashi tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Камашинского района	
1710220833	Qorabog‘	Карабаг	
1710220835	Qoratepa	Каратепа	
1710220844	Ko‘kbuloq	Кокбулак	
1710220845	Qiziltepa	Кизилтепа	
1710220847	Rabod	Равот	
1710220855	To‘qboy	Тукбай	
1710220866	Chim	Чим	
1710220870	Qamay	Камай	
1710220875	Jonbo‘zsoy	Жонбузсой	
1710220880	Loyqasoy	Лойкасой	
1710220885	Yortepa	Еpтепа	
1710224	Qarshi tumani (Markaz -Beshkent sh.)	Каршинский район (Центр -г. Бешкент)	
1710224500	Qarshi tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Каршинского района	
1710224501	Beshkent	Бешкент	
1710224550	Qarshi tumanining shaharchalari	Городские поселки Каршинского района	
1710224553	Fayzobod	Файзиабад	
1710224556	Saroy	Сарай	
1710224559	G‘ubdin	Губдин	
1710224563	Lag‘mon	Лагмон	
1710224566	Kuchkak	Кучкак	
1710224569	Xonobod	Хонабад	
1710224573	Shilvi	Шилви	
1710224576	Qovchin	Ковчин	
1710224579	Nuqrabod	Нукрабад	
1710224583	Yertepa	Ертепа	
1710224586	Navro‘z	Навруз	
1710224589	Jumabozor	Жумабозор	
1710224593	Mustaqillik	Мустакиллик	
1710224596	Mirmiron	Мирмирон	
1710224599	Yangi xayot	Янгихает	
1710224800	Qarshi tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Каршинского района	
1710224808	Bog‘obod	Багабад	
1710224812	Charag‘il	Чарогил	
1710224822	Dasht	Дашт	
1710224833	Yertepa	Ертепа	
1710224840	Navbahor	Навбахор	
1710224842	Qoratepa	Каратепа	
1710224843	Cho‘libo‘ston	Чулибустан	
1710224844	Kat	Кат	
1710224847	Qovchin	Ковчин	
1710224855	Chaman	Чаман 	
1710224877	O‘zbekiston mustaqilligi	Узбекистон мустакиллиги	
1710224880	Paxtakor	Пахтакор	
1710224884	Poshton	Поштон	
1710224888	Tallikuron	Талликурган	
1710224895	Hilol	Хилал	
